"Message",Normal,"The command line argument /MakePriPath is not supported anymore, it will be ignored."
"Message",Normal,"          P/Invoke 'ImpersonateLoggedOnUser' resolved to 'ImpersonateLoggedOnUser!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetAddrInfoW' resolved to 'GetAddrInfoW!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'WSASocketW' resolved to 'WSASocketW!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'closesocket' resolved to 'closesocket!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'WSASocketW' resolved to 'WSASocketW!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'WSAConnect' resolved to 'WSAConnect!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'listen' resolved to 'listen!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'WSASocketW' resolved to 'WSASocketW!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'closesocket' resolved to 'closesocket!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'gethostname' resolved to 'gethostname!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetCurrentThread' resolved to 'GetCurrentThread!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'OpenThreadToken' resolved to 'OpenThreadToken!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetCurrentProcess' resolved to 'GetCurrentProcess!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'OpenProcessToken' resolved to 'OpenProcessToken!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'bind' resolved to 'bind!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'getsockopt' resolved to 'getsockopt!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CloseHandle' resolved to 'CloseHandle!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'freeaddrinfo' resolved to 'freeaddrinfo!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'getsockopt' resolved to 'getsockopt!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'getsockopt' resolved to 'getsockopt!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'getsockopt' resolved to 'getsockopt!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'send' resolved to 'send!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'ioctlsocket' resolved to 'ioctlsocket!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'setsockopt' resolved to 'setsockopt!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LsaGetLogonSessionData' resolved to 'LsaGetLogonSessionData!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'WSARecv' resolved to 'WSARecv!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'WSASend' resolved to 'WSASend!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LsaNtStatusToWinError' resolved to 'LsaNtStatusToWinError!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'DuplicateTokenEx' resolved to 'DuplicateTokenEx!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CheckTokenMembershipEx' resolved to 'CheckTokenMembershipEx!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LsaFreeReturnBuffer' resolved to 'LsaFreeReturnBuffer!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'accept' resolved to 'accept!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetTokenInformation' resolved to 'GetTokenInformation!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LocalAlloc' resolved to 'LocalAlloc!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LocalFree' resolved to 'LocalFree!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetNameInfoW' resolved to 'GetNameInfoW!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'gethostbyaddr' resolved to 'gethostbyaddr!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'SetFileCompletionNotificationModes' resolved to 'SetFileCompletionNotificationModes!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CertEnumCertificatesInStore' resolved to 'CertEnumCertificatesInStore!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CertVerifyCertificateChainPolicy' resolved to 'CertVerifyCertificateChainPolicy!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LsaLookupSids' resolved to 'LsaLookupSids!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LsaLookupNames2' resolved to 'LsaLookupNames2!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LsaOpenPolicy' resolved to 'LsaOpenPolicy!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LsaClose' resolved to 'LsaClose!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LsaFreeMemory' resolved to 'LsaFreeMemory!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CertFreeCertificateContext' resolved to 'CertFreeCertificateContext!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'EncryptMessage' resolved to 'EncryptMessage!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'DecryptMessage' resolved to 'DecryptMessage!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'EnumerateSecurityPackagesW' resolved to 'EnumerateSecurityPackagesW!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'ApplyControlToken' resolved to 'ApplyControlToken!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'FreeContextBuffer' resolved to 'FreeContextBuffer!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'AcceptSecurityContext' resolved to 'AcceptSecurityContext!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'DeleteSecurityContext' resolved to 'DeleteSecurityContext!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'InitializeSecurityContextW' resolved to 'InitializeSecurityContextW!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'QueryContextAttributesW' resolved to 'QueryContextAttributesW!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'AcquireCredentialsHandleW' resolved to 'AcquireCredentialsHandleW!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'FreeCredentialsHandle' resolved to 'FreeCredentialsHandle!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",High,"  Generating code..."
"Message",High,"  Interop code generated."
"Message",Normal,"  Written code to AssemblyInfo.g.cs"
"Message",Normal,"  Written code to Adapters.g.cs"
"Message",Normal,"  Written code to Data.g.cs"
"Message",Normal,"  Written code to Helpers.g.cs"
"Message",Normal,"  Written code to ImplTypes.g.cs"
"Message",Normal,"  Written code to PInvoke.g.cs"
"Message",Normal,"  Written code to SafeTypes.g.cs"
"Message",Normal,"  Written code to SharedStubs.g.cs"
"Message",Normal,"Running 'GenerateCodeAndCompile' transform, heap at 360 MB."
"Message",High,"Generating serialization code"
"Message",High,"Compiling interop code"
"Message",Normal,"Compiling generated source code: C:\Program Files (x86)\Microsoft SDKs\NuGetPackagesFallback\microsoft.net.native.compiler\2.0.2\tools\csc\csc.exe /noconfig @""C:\Users\v-altsai\Documents\Visual Studio 2017\Projects\WebCamApp\WebCamApp\obj\x86\Release\ilc\intermediate\WebCamApp.McgInterop.rsp"""
"Message",High,"Generating System.Reflection.DispatchProxy proxy code."
"Message",Normal,"Running 'ReducedCopyInitialize' transform, heap at 360 MB."
"Message",Normal,"Running 'ReducedCopyEmptyTypes' transform, heap at 391 MB."
"Message",Normal,"Running 'ReducedCopyPopulateTypes' transform, heap at 396 MB."
"Message",Normal,"Running 'ReducedCopyLateMetadata' transform, heap at 318 MB."
"Message",Normal,"Running 'ReducedCopyPassResourcesToMutableAssembly' transform, heap at 340 MB."
"Message",Normal,"Running 'ReducedCopyMethodBodies' transform, heap at 341 MB."
"Message",Normal,"Running 'ReducedCopyComplete' transform, heap at 396 MB."
"Message",Normal,"Running 'ReducedCopyCleanup' transform, heap at 419 MB."
"Message",Normal,"Running 'DeveloperExperienceModeOnlyCodeRemover' transform, heap at 108 MB."
"Message",Normal,"Running 'ComImportDetector' transform, heap at 108 MB."
"Message",Normal,"Running 'McgAccessor' transform, heap at 108 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 109 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 115 MB."
"Message",Normal,"Running 'McgTypeOf' transform, heap at 116 MB."
"Message",Normal,"Running 'EventSource' transform, heap at 125 MB."
"Message",Normal,"Running 'ValueType' transform, heap at 125 MB."
"Message",Normal,"Running 'Attribute' transform, heap at 126 MB."
"Message",Normal,"Running 'GetType' transform, heap at 126 MB."
"Message",Normal,"Running 'McgFixups' transform, heap at 127 MB."
"Message",Normal,"Running 'ResourceManagerCtor' transform, heap at 128 MB."
"Message",Normal,"Running 'TypeofTypeHandle' transform, heap at 128 MB."
"Message",Normal,"Running 'DispatchProxyIntrinsics' transform, heap at 133 MB."
"Message",Normal,"Running 'StaticInitData' transform, heap at 133 MB."
"Message",Normal,"Running 'Delegate' transform, heap at 145 MB."
"Message",Normal,"Running 'LazyGenerics' transform, heap at 147 MB."
"Message",Normal,"Running 'AddReflectionBlockedAttributes' transform, heap at 179 MB."
"Message",Normal,"Running 'DisableOptimization' transform, heap at 180 MB."
"Message",Normal,"Running 'ResourceExtractor' transform, heap at 180 MB."
"Message",Normal,"Running 'CreateMetadata' transform, heap at 181 MB."
"Message",Normal,"Running 'StartupCodeInjector' transform, heap at 173 MB."
"Message",Normal,"Running 'SaveRVAStatics' transform, heap at 173 MB."
"Message",Normal,"Running 'ReflectionInvoke' transform, heap at 133 MB."
"Message",Normal,"Running 'ScrubOpenCalls' transform, heap at 137 MB."
"Message",Normal,"Running 'ConvertCatchIntoFilter' transform, heap at 137 MB."
"Message",Normal,"Running 'ReflectionMappingInfoEmit' transform, heap at 137 MB."
"Message",Normal,"Running 'ReflectionIntrinsics' transform, heap at 142 MB."
"Message",Normal,"Running 'ConvertManagedWinMD' transform, heap at 143 MB."
"Message",Normal,"Running 'DebuggerGuidedStepThroughJmc' transform, heap at 143 MB."
"Message",Normal,"Running 'Reducer' transform, heap at 146 MB."
"Message",High,"Cleaning up unreferenced code"
"Message",Normal,"Running 'WriteAssemblies' transform, heap at 257 MB."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"    ms | heap delta | name"
"Message",Normal," 33460 |        342 | Analysis"
"Message",Normal," 11665 |          0 | WriteAssemblies"
"Message",Normal,"  5608 |          0 | GenerateCodeAndCompile"
"Message",Normal,"  5449 |        111 | Reducer"
"Message",Normal,"  2782 |          5 | Mcg"
"Message",Normal,"  1909 |         -8 | CreateMetadata"
"Message",Normal,"  1157 |         23 | ReducedCopyComplete"
"Message",Normal,"  1005 |         55 | ReducedCopyMethodBodies"
"Message",Normal,"   871 |         31 | ReducedCopyInitialize"
"Message",Normal,"   854 |        -78 | ReducedCopyPopulateTypes"
"Message",Normal,"   775 |          1 | ResourceExtractor"
"Message",Normal,"   505 |          6 | McgRedirect"
"Message",Normal,"   366 |         32 | LazyGenerics"
"Message",Normal,"   332 |         22 | ReducedCopyLateMetadata"
"Message",Normal,"   328 |          9 | McgTypeOf"
"Message",Normal,"   295 |       -311 | ReducedCopyCleanup"
"Message",Normal,"   235 |          1 | McgRedirect"
"Message",Normal,"   149 |        -30 | DumpNativeResources"
"Message",Normal,"   119 |          5 | TypeofTypeHandle"
"Message",Normal,"   113 |         12 | StaticInitData"
"Message",Normal,"    87 |        -40 | SaveRVAStatics"
"Message",Normal,"    54 |          5 | ReducedCopyEmptyTypes"
"Message",Normal,"    51 |          0 | DispatchProxyIntrinsics"
"Message",Normal,"    49 |          1 | GetType"
"Message",Normal,"    32 |          4 | ReflectionInvoke"
"Message",Normal,"    31 |          3 | DebuggerGuidedStepThroughJmc"
"Message",Normal,"    28 |          0 | ScrubOpenCalls"
"Message",Normal,"    27 |          1 | ReflectionIntrinsics"
"Message",Normal,"    21 |          1 | McgAccessor"
"Message",Normal,"    18 |          5 | ReflectionMappingInfoEmit"
"Message",Normal,"    13 |          1 | McgFixups"
"Message",Normal,"    13 |          2 | Delegate"
"Message",Normal,"    10 |          0 | EventSource"
"Message",Normal,"     9 |          0 | ConvertCatchIntoFilter"
"Message",Normal,"     8 |          1 | ReducedCopyPassResourcesToMutableAssembly"
"Message",Normal,"     6 |          0 | Attribute"
"Message",Normal,"     4 |          1 | AddReflectionBlockedAttributes"
"Message",Normal,"     2 |          0 | ComImportDetector"
"Message",Normal,"     2 |          1 | ValueType"
"Message",Normal,"     1 |          0 | StartupCodeInjector"
"Message",Normal,"     1 |          0 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"     1 |          0 | ResourceManagerCtor"
"Message",Normal,"     0 |          0 | ConvertManagedWinMD"
"Message",Normal,"     0 |          0 | DisableOptimization"
"Message",Low,"Done executing task ""RunILTransforms""."
"Message",Low,"Done building target ""RunILTransforms"" in file ""ILTransforms""."
"Message",Low,"Done building project ""ILTransforms""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""GenerateMDIL"" in file ""Nutc""."
"Message",Low,""
"Message",High,"Generating native code"
"Message",Low,"Done building target ""MDILPrepareMultiFile"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Done building target ""SetBinaryForReferences"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""GenerateMDILGlobalAnalysis"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\NuGetPackagesFallback\microsoft.net.native.compiler\2.0.2\tools\x86\ilc\Tools\nutc_driver.exe @""C:\Users\v-altsai\Documents\Visual Studio 2017\Projects\WebCamApp\WebCamApp\obj\x86\Release\ilc\intermediate\MDIL\WebCamApp.rsp""'"
"Message",Low,"Microsoft (R) MDIL Compiler - Version 2.0.25916.00"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Low,"Scanning input types"
"Message",Low,"Scanning 16750 methods."
"Message",Low,"Scanning 5590 methods."
"Message",Low,"Scanning 4109 methods."
"Message",Low,"Scanning 4008 methods."
"Message",Low,"Scanning 2266 methods."
"Message",Low,"Scanning 4116 methods."
"Message",Low,"Scanning 2806 methods."
"Message",Low,"Scanning 1631 methods."
"Message",Low,"Scanning 1678 methods."
"Message",Low,"Scanning 1079 methods."
"Message",Low,"Scanning 769 methods."
"Message",Low,"Scanning 500 methods."
"Message",Low,"Scanning 484 methods."
"Message",Low,"Scanning 352 methods."
"Message",Low,"Scanning 461 methods."
"Message",Low,"Scanning 432 methods."
"Message",Low,"Scanning 316 methods."
"Message",Low,"Scanning 188 methods."
"Message",Low,"Scanning 154 methods."
"Message",Low,"Scanning 88 methods."
"Message",Low,"Scanning 57 methods."
"Message",Low,"Scanning 64 methods."
"Message",Low,"Scanning 28 methods."
"Message",Low,"Scanning 12 methods."
"Message",Low,"Scanning 11 methods."
"Message",Low,"Scanning 11 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Eager code generation"
"Message",Low,"Compiling 47966 methods."
"Message",Low,"Deferred code generation"
"Message",Low,"Compiling 24 methods."
"Message",Low,"Compiling 2 methods."
"Message",Low,"Compiling 8 methods."
"Message",Low,"Call to managed method Initialize succeeded; exit code: 0 while generating CTL.Stack trace metadata statistics"
"Message",Low,"Number of methods emitted:   23559"
"Message",Low,"Metadata blob size:          475395"
"Message",Low,"Method RVA - token map size: 188472"
"Message",Low,"Total native size:           663867"
"Message",Low,"Successfully generated 'C:\Users\v-altsai\Documents\Visual Studio 2017\Projects\WebCamApp\WebCamApp\obj\x86\Release\ilc\intermediate\MDIL\WebCamApp.mdilexe'"
"Message",Low,"Successfully generated 'C:\Users\v-altsai\Documents\Visual Studio 2017\Projects\WebCamApp\WebCamApp\obj\x86\Release\ilc\intermediate\MDIL\WebCamApp.mdilpdb'"
"Message",Low,"Compiled to MDIL code."
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\NuGetPackagesFallback\microsoft.net.native.compiler\2.0.2\tools\x86\ilc\Tools\nutc_driver.exe @""C:\Users\v-altsai\Documents\Visual Studio 2017\Projects\WebCamApp\WebCamApp\obj\x86\Release\ilc\intermediate\MDIL\WebCamApp.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       46 |   211828 |   211828 |   211782 |   211828 | [0] Nutc GlobalAnalysis"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       211828 ms"
"Message",Normal,"System time per command: 211828 ms"
"Message",Normal,"Total duration:          211782 ms"
"Message",Normal,"Total lifetime:          211828 ms"
"Message",Normal,"Requested DOP:           4"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""GenerateMDILGlobalAnalysis""."
"Message",Low,"Done building target ""GenerateMDILGlobalAnalysis"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""rc"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Windows Kits\10\bin\10.0.16299.0\x64\rc.exe /c ""65001"" /r /fo ""C:\Users\v-altsai\Documents\Visual Studio 2017\Projects\WebCamApp\WebCamApp\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\v-altsai\Documents\Visual Studio 2017\Projects\WebCamApp\WebCamApp\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""'"
"Message",Low,"Microsoft (R) Windows (R) Resource Compiler Version 10.0.10011.16384"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
"Message",Normal,"'C:\Program Files (x86)\Windows Kits\10\bin\10.0.16299.0\x64\rc.exe /c ""65001"" /r /fo ""C:\Users\v-altsai\Documents\Visual Studio 2017\Projects\WebCamApp\WebCamApp\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\v-altsai\Documents\Visual Studio 2017\Projects\WebCamApp\WebCamApp\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       47 |      109 |      109 |       62 |      109 | [0] rc"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       109 ms"
"Message",Normal,"System time per command: 109 ms"
"Message",Normal,"Total duration:          62 ms"
"Message",Normal,"Total lifetime:          109 ms"
"Message",Normal,"Requested DOP:           4"
"Message",Normal,"Duration DOP:            0.6"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""rc""."
"Message",Low,"Task ""ResourceBinaryConcatenate"""
"Message",Normal,"Concatenating into 'C:\Users\v-altsai\Documents\Visual Studio 2017\Projects\WebCamApp\WebCamApp\obj\x86\Release\ilc\intermediate\Native.res' with alignment '4'."
"Message",Normal," Added 'C:\Users\v-altsai\Documents\Visual Studio 2017\Projects\WebCamApp\WebCamApp\obj\x86\Release\ilc\intermediate\ILTransformed\WebCamApp.res' at offset 0."
"Message",Normal," Added 'C:\Users\v-altsai\Documents\Visual Studio 2017\Projects\WebCamApp\WebCamApp\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res' at offset 1384."
"Message",Low,"Done executing task ""ResourceBinaryConcatenate""."
"Message",Low,"Done building target ""GenerateBuildInfo"" in file ""Nutc""."
"Message",Low,"Done building project ""Nutc""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""MDILBindPrepare"" in file ""Binder""."
"Message",Low,""
"Message",High,"Generating fixups for native code"
"Message",Low,"Task ""MDILBind"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\NuGetPackagesFallback\microsoft.net.native.compiler\2.0.2\tools\x86\ilc\Tools\rhbind.exe @""C:\Users\v-altsai\Documents\Visual Studio 2017\Projects\WebCamApp\WebCamApp\obj\x86\Release\ilc\intermediate\rhbindargs.WebCamApp.rsp""'"
"Message",Low,"OS VERSION: major: 6  minor: 2"
"Message",Low,"MDIL: C:\Users\v-altsai\Documents\Visual Studio 2017\Projects\WebCamApp\WebCamApp\obj\x86\Release\ilc\intermediate\MDIL\WebCamApp.mdilexe"
"Message",Low,"MDILPDB: C:\Users\v-altsai\Documents\Visual Studio 2017\Projects\WebCamApp\WebCamApp\obj\x86\Release\ilc\intermediate\MDIL\WebCamApp.mdilpdb"
"Message",Low,"IL: C:\Users\v-altsai\Documents\Visual Studio 2017\Projects\WebCamApp\WebCamApp\obj\x86\Release\ilc\intermediate\MDIL\WebCamApp.ilexe"
"Message",Low,"NI: C:\Users\v-altsai\Documents\Visual Studio 2017\Projects\WebCamApp\WebCamApp\obj\x86\Release\ilc\intermediate\Native\WebCamApp.dll"
"Message",Low,"SHIM: C:\Users\v-altsai\Documents\Visual Studio 2017\Projects\WebCamApp\WebCamApp\obj\x86\Release\ilc\intermediate\Native\WebCamApp.exe"
"Message",Low,"REDHAWK_RUNTIME_DLL_NAME_A=mrt100_app.dll"
"Message",Low,"pdb: C:\Users\v-altsai\Documents\Visual Studio 2017\Projects\WebCamApp\WebCamApp\obj\x86\Release\ilc\intermediate\Native\WebCamApp.pdb"
"Message",Low,"Produced C:\Users\v-altsai\Documents\Visual Studio 2017\Projects\WebCamApp\WebCamApp\obj\x86\Release\ilc\intermediate\Native\WebCamApp.dll in 10.631 seconds"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\NuGetPackagesFallback\microsoft.net.native.compiler\2.0.2\tools\x86\ilc\Tools\rhbind.exe @""C:\Users\v-altsai\Documents\Visual Studio 2017\Projects\WebCamApp\WebCamApp\obj\x86\Release\ilc\intermediate\rhbindargs.WebCamApp.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       47 |    10750 |    10750 |    10703 |    10750 | [0] rhbind WebCamApp"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       10750 ms"
"Message",Normal,"System time per command: 10750 ms"
"Message",Normal,"Total duration:          10703 ms"
"Message",Normal,"Total lifetime:          10750 ms"
"Message",Normal,"Requested DOP:           4"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""MDILBind""."
"Message",Low,"Done building target ""MDILBind"" in file ""Binder""."
"Message",Low,"Done building project ""Binder""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""CopyNativeExecutablesToOutput"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Task ""TransformAppxManifest"""
"Message",Low,"Done executing task ""TransformAppxManifest""."
"Message",Low,"Done building target ""TransformAppxManifestAndAddCrt"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Done building target ""CopyPackageResourceFileInRetailBuild"" in file ""Deployment""."
"Message",Low,"Done building project ""Deployment""."
"Message",Low,"Compilation finished"
